"File","SUM_LOC+","MAX_LOC+","SUM_LOC-","MAX_LOC-","MAX_SET","AVG_SET","NO_REV","SUM_CHRN","MAX_CHRN","Age","CountOfDeveloper","REF","BUG"
"src/main/org/apache/tools/ant/ExtensionPoint.java",14.00,14,3.00,3,6,4.00,2,17.00,17,38.14,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ClassConstants.java",2.00,2,2.00,2,78,78.00,1,4.00,4,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ExpandProperties.java",7.00,7,3.00,3,1,1.00,1,10.00,10,29.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/FixCrLfFilter.java",6.00,4,11.00,4,135,55.00,4,17.00,8,40.71,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/filters/LineContains.java",3.00,3,3.00,3,78,78.00,1,6.00,6,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/LineContainsRegExp.java",3.00,3,3.00,3,78,78.00,1,6.00,6,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ReplaceTokens.java",4.00,4,4.00,4,78,78.00,1,8.00,8,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/SortFilter.java",39.00,38,39.00,38,135,106.50,2,78.00,76,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/StripLineComments.java",4.00,4,4.00,4,78,78.00,1,8.00,8,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/SuffixLines.java",0.00,0,0.00,0,6,6.00,1,0.00,0,-23.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/TabsToSpaces.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/TailFilter.java",3.00,3,3.00,3,78,78.00,1,6.00,6,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/TokenFilter.java",3.00,3,3.00,3,78,78.00,1,6.00,6,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java",15.00,14,15.00,14,78,42.00,2,30.00,28,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/AntXMLContext.java",12.00,12,12.00,12,78,78.00,1,24.00,24,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/IgnoreDependenciesExecutor.java",2.00,2,2.00,2,78,78.00,1,4.00,4,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/ProjectHelper2.java",40.00,13,67.00,28,135,34.20,10,107.00,29,46.42,5,"FALSE","TRUE"
"src/main/org/apache/tools/ant/helper/ProjectHelperImpl.java",2.00,1,2.00,1,78,56.00,2,4.00,2,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/DefaultInputHandler.java",2.00,2,7.00,7,78,78.00,1,9.00,9,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/MultipleChoiceInputRequest.java",5.00,5,5.00,5,78,78.00,1,10.00,10,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/SecureInputHandler.java",1.00,1,2.00,2,78,78.00,1,3.00,3,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/IntrospectionHelper.java",78.00,73,87.00,87,29,16.50,2,165.00,160,31.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/launch/Launcher.java",15.00,8,16.00,10,78,20.75,4,31.00,18,59.00,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/launch/LaunchException.java",1.00,1,0.00,0,78,78.00,1,1.00,1,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/launch/Locator.java",15.00,4,15.00,5,78,19.83,6,30.00,8,28.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/MailLogger.java",15.00,13,13.00,11,135,106.50,2,28.00,24,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/ProfileLogger.java",3.00,2,3.00,2,78,47.00,2,6.00,4,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/SilentLogger.java",56.00,56,0.00,0,2,2.00,1,56.00,56,29.14,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/loader/AntClassLoader5.java",3.00,3,1.00,1,78,78.00,1,4.00,4,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Location.java",1.00,1,0.00,0,29,29.00,1,1.00,1,28.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/MagicNames.java",37.00,28,3.00,3,13,10.00,3,40.00,28,37.85,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Main.java",216.00,95,153.00,67,78,18.62,8,369.00,144,67.42,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/Project.java",71.00,70,77.00,76,78,53.50,2,148.00,146,28.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/ProjectHelper.java",132.00,47,43.00,29,135,26.57,7,175.00,54,46.00,5,"FALSE","TRUE"
"src/main/org/apache/tools/ant/ProjectHelperRepository.java",36.00,36,42.00,42,29,29.00,1,78.00,78,28.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/LocalProperties.java",3.00,2,3.00,2,135,82.00,2,6.00,4,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/LocalPropertyStack.java",11.00,10,14.00,13,135,68.00,2,25.00,23,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/ParseProperties.java",4.00,4,6.00,6,78,78.00,1,10.00,10,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/ResolvePropertyMap.java",7.00,7,9.00,9,78,78.00,1,16.00,16,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/PropertyHelper.java",51.00,50,52.00,52,89,59.00,2,103.00,102,28.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/RuntimeConfigurable.java",137.00,75,37.00,16,29,9.83,6,174.00,75,67.28,5,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Target.java",130.00,66,79.00,52,29,7.00,5,209.00,118,46.00,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/Task.java",3.00,2,4.00,3,34,31.50,2,7.00,5,28.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/TaskAdapter.java",2.00,2,2.00,2,29,29.00,1,4.00,4,28.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/TaskConfigurationChecker.java",2.00,2,4.00,4,3,3.00,1,6.00,6,46.00,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java",8.00,7,8.00,7,78,56.00,2,16.00,14,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java",26.00,18,13.00,12,78,37.66,3,39.00,19,28.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Ant.java",43.00,42,51.00,50,135,106.50,2,94.00,92,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Antlib.java",3.00,3,2.00,2,78,78.00,1,5.00,5,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AntlibDefinition.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AntStructure.java",24.00,22,29.00,27,78,56.00,2,53.00,49,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Apt.java",3.00,2,3.00,2,135,106.50,2,6.00,4,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AttributeNamespaceDef.java",55.00,51,4.00,4,13,11.50,2,59.00,51,-8.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AugmentReference.java",1.00,1,1.00,1,78,78.00,1,2.00,2,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Available.java",8.00,7,12.00,11,135,68.00,2,20.00,18,52.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/BindTargets.java",3.00,3,4.00,4,78,78.00,1,7.00,7,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/BUnzip2.java",1.00,1,1.00,1,1,1.00,1,2.00,2,37.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/CallTarget.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Checksum.java",14.00,12,24.00,20,81,79.50,2,38.00,32,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Classloader.java",2.00,2,2.00,2,34,34.00,1,4.00,4,-18.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/CloseResources.java",2.00,2,4.00,4,81,81.00,1,6.00,6,46.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/CommandLauncherTask.java",39.00,33,0.00,0,11,9.00,2,39.00,33,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/CompilerAdapterFactory.java",2.00,2,1.00,1,1,1.00,1,3.00,3,39.85,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter.java",111.00,41,78.00,32,3,1.57,7,189.00,58,57.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Jikes.java",1.00,1,1.00,1,34,34.00,1,2.00,2,-18.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Jvc.java",2.00,2,1.00,1,1,1.00,1,3.00,3,65.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Componentdef.java",2.00,2,2.00,2,135,135.00,1,4.00,4,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Concat.java",21.00,16,22.00,16,81,79.50,2,43.00,32,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/AntVersion.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java",21.00,21,0.00,0,6,6.00,1,21.00,21,0.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Matches.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/ResourcesMatch.java",1.00,1,1.00,1,81,81.00,1,2.00,2,46.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Copy.java",49.00,45,68.00,62,81,79.50,2,117.00,107,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Copydir.java",6.00,6,6.00,6,78,78.00,1,12.00,12,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/CopyPath.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Definer.java",27.00,25,42.00,40,135,71.33,3,69.00,65,40.71,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/Delete.java",23.00,16,9.00,5,81,53.66,3,32.00,17,75.00,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/DependSet.java",7.00,7,8.00,8,81,81.00,1,15.00,15,46.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Echo.java",1.00,1,1.00,1,81,81.00,1,2.00,2,46.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java",4.00,2,7.00,5,81,79.50,2,11.00,7,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/email/Mailer.java",15.00,15,14.00,14,78,78.00,1,29.00,29,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/ExecTask.java",6.00,3,9.00,6,78,40.00,2,15.00,9,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Execute.java",111.00,61,637.00,579,78,30.00,3,748.00,640,37.85,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java",3.00,2,3.00,2,78,56.00,2,6.00,4,28.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java",11.00,9,14.00,9,81,79.50,2,25.00,18,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Expand.java",12.00,10,14.00,10,81,79.50,2,26.00,20,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/FixCRLF.java",3.00,3,3.00,3,78,78.00,1,6.00,6,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/GenerateKey.java",2.00,2,2.00,2,78,78.00,1,4.00,4,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Get.java",36.00,24,14.00,9,135,54.75,4,50.00,27,46.42,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/HostInfo.java",15.00,14,19.00,18,135,106.50,2,34.00,32,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/ImportTask.java",11.00,5,10.00,4,81,54.00,3,21.00,8,46.42,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/Input.java",1.00,1,1.00,1,78,78.00,1,2.00,2,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Jar.java",28.00,24,39.00,35,78,29.00,4,67.00,59,28.28,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/Java.java",5.00,3,5.00,3,135,71.66,3,10.00,6,40.71,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Javac.java",47.00,15,24.00,10,135,36.50,6,71.00,20,74.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Javadoc.java",177.00,108,67.00,44,135,47.28,7,244.00,111,53.42,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/JDBCTask.java",12.00,10,12.00,10,135,106.50,2,24.00,20,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/JikesOutputParser.java",1.00,1,1.00,1,34,34.00,1,2.00,2,-18.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/KeySubst.java",3.00,3,3.00,3,78,78.00,1,6.00,6,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/CommandLauncher.java",236.00,184,37.00,37,11,9.00,2,273.00,184,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/CommandLauncherProxy.java",37.00,37,0.00,0,11,11.00,1,37.00,37,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/Java13CommandLauncher.java",53.00,53,4.00,4,11,9.00,2,57.00,53,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/MacCommandLauncher.java",47.00,47,0.00,0,11,11.00,1,47.00,47,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/OS2CommandLauncher.java",65.00,65,0.00,0,11,11.00,1,65.00,65,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/PerlScriptCommandLauncher.java",74.00,73,1.00,1,11,9.00,2,75.00,73,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/ScriptCommandLauncher.java",73.00,71,2.00,2,11,9.00,2,75.00,71,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/VmsCommandLauncher.java",129.00,128,1.00,1,11,9.00,2,130.00,128,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/launcher/WinNTCommandLauncher.java",61.00,61,0.00,0,11,11.00,1,61.00,61,37.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Length.java",1.00,1,3.00,2,81,79.50,2,4.00,3,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/LoadProperties.java",3.00,2,3.00,2,81,79.50,2,6.00,4,46.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/LoadResource.java",4.00,2,3.00,1,81,53.33,3,7.00,3,70.85,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/MacroDef.java",27.00,20,9.00,9,29,15.50,2,36.00,20,54.00,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/MacroInstance.java",35.00,35,37.00,37,78,78.00,1,72.00,72,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/MakeUrl.java",8.00,7,8.00,7,78,39.50,2,16.00,14,53.14,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Manifest.java",35.00,35,40.00,40,78,78.00,1,75.00,75,28.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/ManifestTask.java",4.00,4,4.00,4,89,89.00,1,8.00,8,28.14,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/MatchingTask.java",2.00,1,2.00,1,135,112.00,2,4.00,2,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Move.java",22.00,22,4.00,4,1,1.00,1,26.00,26,75.00,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java",17.00,17,24.00,24,89,89.00,1,41.00,41,28.14,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFile.java",3.00,3,3.00,3,89,89.00,1,6.00,6,28.14,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPool.java",19.00,19,24.00,24,89,89.00,1,43.00,43,28.14,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPoolEntry.java",21.00,21,0.00,0,4,4.00,1,21.00,21,6.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/InvokeDynamicCPInfo.java",85.00,85,0.00,0,4,4.00,1,85.00,85,6.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/MethodHandleCPInfo.java",107.00,107,0.00,0,4,4.00,1,107.00,107,6.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/MethodTypeCPInfo.java",79.00,79,0.00,0,4,4.00,1,79.00,79,6.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/ejb/DescriptorHandler.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/ejb/EjbJar.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/ejb/GenericDeploymentTool.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java",2.00,2,2.00,2,135,135.00,1,4.00,4,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/extension/Extension.java",3.00,3,3.00,3,135,135.00,1,6.00,6,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibAvailableTask.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers/URLResolver.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/extension/Specification.java",4.00,4,4.00,4,135,135.00,1,8.00,8,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/image/Image.java",1.00,1,1.00,1,6,6.00,1,2.00,2,0.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/j2ee/GenericHotDeploymentTool.java",2.00,2,2.00,2,135,135.00,1,4.00,4,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/j2ee/JonasHotDeploymentTool.java",2.00,2,2.00,2,135,135.00,1,4.00,4,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/j2ee/WebLogicHotDeploymentTool.java",2.00,2,2.00,2,135,135.00,1,4.00,4,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/Javah.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers/JspCompilerAdapter.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspC.java",1.00,1,1.00,1,135,135.00,1,2.00,2,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java",4.00,3,4.00,3,135,84.50,2,8.00,6,40.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java",0.00,0,4.00,3,3,2.00,2,4.00,3,62.85,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/BaseTest.java",9.00,9,0.00,0,16,16.00,1,9.00,9,-27.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/BatchTest.java",2.00,1,3.00,3,81,48.50,2,5.00,4,46.42,2,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java",45.00,43,15.00,11,16,9.00,3,60.00,44,0.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/Constants.java",1.00,1,0.00,0,16,16.00,1,1.00,1,-27.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/CustomJUnit4TestAdapterCache.java",90.00,89,1.00,1,16,12.00,2,91.00,89,0.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java",42.00,42,5.00,5,16,16.00,1,47.00,47,-27.28,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/IgnoredTestListener.java",57.00,53,5.00,3,16,10.33,3,62.00,53,0.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/IgnoredTestResult.java",99.00,99,0.00,0,16,16.00,1,99.00,99,0.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnit4TestMethodAdapter.java",4.00,4,45.00,45,16,16.00,1,49.00,49,0.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java",20.00,7,15.00,7,135,29.50,6,35.00,14,40.71,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTaskMirror.java",2.00,2,2.00,2,135,135.00,1,4.00,4,40.71,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTest.java",29.00,29,1.00,1,16,16.00,1,30.00,30,0.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java",142.00,103,37.00,20,135,24.11,9,179.00,104,40.71,5,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitVersionHelper.java",42.00,41,1.00,1,8,7.50,2,43.00,41,0.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java",44.00,42,16.00,12,16,9.00,3,60.00,43,0.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java",2.00,2,0.00,0,16,16.00,1,2.00,2,0.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/TestIgnored.java",35.00,35,0.00,0,16,16.00,1,35.00,35,0.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/optional/junit/TestListenerWrapper.java",74.00,74,11.00,7,16,9.00,3,85.00,74,0.28,3,"FALSE","FALSE"
