"File","SUM_LOC+","MAX_LOC+","SUM_LOC-","MAX_LOC-","MAX_SET","AVG_SET","NO_REV","SUM_CHRN","MAX_CHRN","Age","CountOfDeveloper","REF","BUG"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibrary.java",30.00,23,8.00,7,83,51.50,2,38.00,24,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibrarySpec.java",28.00,23,7.00,6,83,51.50,2,35.00,24,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/ComponentLibrary.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/AntConfig.java",68.00,68,22.00,14,83,46.00,2,90.00,82,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/AntConfigHandler.java",23.00,20,14.00,10,83,34.00,4,37.00,30,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/AttributeSetter.java",26.00,26,26.00,26,83,83.00,1,52.00,52,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/BuildEventSupport.java",15.00,10,8.00,4,83,50.66,3,23.00,13,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ComponentManager.java",562.00,244,433.00,126,83,25.22,9,995.00,323,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Constants.java",0.00,0,3.00,3,31,31.00,1,3.00,3,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreDataService.java",330.00,325,39.00,34,83,60.50,2,369.00,359,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreEventService.java",0.00,0,1.00,1,83,83.00,1,1.00,1,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreExecService.java",167.00,88,126.00,55,83,29.42,7,293.00,116,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreFileService.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreInputService.java",0.00,0,1.00,1,83,83.00,1,1.00,1,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/DeferredSetter.java",0.00,0,1.00,1,83,83.00,1,1.00,1,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionContext.java",22.00,19,10.00,6,83,36.66,3,32.00,25,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionManager.java",4.00,4,6.00,4,20,14.50,2,10.00,6,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Frame.java",531.00,315,483.00,279,83,24.22,9,1014.00,447,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ImportInfo.java",8.00,8,0.00,0,20,20.00,1,8.00,8,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Reflector.java",13.00,13,13.00,13,83,83.00,1,26.00,26,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Setter.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/TaskAdapter.java",13.00,11,4.00,2,83,60.50,2,17.00,13,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/frontend/FrontendException.java",131.00,131,0.00,0,38,38.00,1,131.00,131,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/frontend/FrontendUtils.java",139.00,139,0.00,0,38,38.00,1,139.00,139,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/BuildElementHandler.java",6.00,3,5.00,2,31,20.33,3,11.00,5,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/ModelElementHandler.java",15.00,15,0.00,0,31,31.00,1,15.00,15,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/ProjectHandler.java",9.00,4,16.00,5,38,20.40,5,25.00,8,10.28,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/TargetHandler.java",8.00,5,8.00,5,31,20.33,3,16.00,10,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/XMLProjectParser.java",7.00,6,5.00,4,38,27.33,3,12.00,7,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/ElementHandler.java",121.00,59,79.00,40,38,20.20,5,200.00,82,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/ParseContext.java",62.00,29,28.00,24,38,21.00,4,90.00,30,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1CompatException.java",131.00,131,0.00,0,83,83.00,1,131.00,131,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1Converter.java",6.00,6,6.00,6,83,83.00,1,12.00,12,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1Factory.java",34.00,18,34.00,18,83,37.66,3,68.00,36,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1InputHandler.java",2.00,2,2.00,2,83,83.00,1,4.00,4,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Project.java",546.00,362,274.00,161,83,43.00,4,820.00,468,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/ProjectComponent.java",4.00,4,4.00,4,83,83.00,1,8.00,8,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/ProjectHelper.java",7.00,7,9.00,9,83,83.00,1,16.00,16,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/RuntimeConfigurable.java",193.00,193,0.00,0,38,38.00,1,193.00,193,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Task.java",39.00,27,12.00,12,83,60.50,2,51.00,27,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/taskdefs/Ant.java",9.00,8,11.00,8,83,51.50,2,20.00,16,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/taskdefs/CallTarget.java",9.00,7,9.00,7,83,51.50,2,18.00,14,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/monitor/org/apache/ant/antlib/monitor/MonitorAspect.java",208.00,178,71.00,66,83,40.50,4,279.00,178,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/monitor/org/apache/ant/antlib/monitor/MonitorRecord.java",128.00,96,14.00,14,83,46.50,2,142.00,96,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/script/org/apache/ant/antlib/script/ScriptBase.java",9.00,9,10.00,10,83,83.00,1,19.00,19,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/script/org/apache/ant/antlib/script/ScriptDef.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/script/org/apache/ant/antlib/script/ScriptException.java",131.00,131,0.00,0,83,83.00,1,131.00,131,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/script/org/apache/ant/antlib/script/ScriptFactory.java",10.00,10,11.00,11,83,83.00,1,21.00,21,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Ant.java",46.00,41,14.00,8,83,50.66,3,60.00,49,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/AntAspect.java",252.00,109,46.00,32,83,32.50,6,298.00,109,8.85,1,"FALSE","TRUE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/AntAspectContext.java",96.00,96,0.00,0,17,17.00,1,96.00,96,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/AntBase.java",23.00,13,19.00,9,83,50.66,3,42.00,22,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/AntCall.java",10.00,7,9.00,5,83,50.66,3,19.00,12,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/FileConverter.java",5.00,5,5.00,5,83,83.00,1,10.00,10,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Import.java",9.00,9,8.00,8,83,83.00,1,17.00,17,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/LibPath.java",24.00,23,22.00,21,83,60.50,2,46.00,44,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/LoadLib.java",22.00,21,20.00,19,83,46.00,2,42.00,40,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Parallel.java",9.00,9,9.00,9,83,83.00,1,18.00,18,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/PrimitiveConverter.java",9.00,9,9.00,9,83,83.00,1,18.00,18,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Ref.java",28.00,20,16.00,8,83,31.50,4,44.00,21,10.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/Sequential.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/SubBuild.java",37.00,21,30.00,20,83,60.50,2,67.00,41,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/SystemException.java",131.00,131,0.00,0,83,83.00,1,131.00,131,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/URLConverter.java",5.00,5,5.00,5,83,83.00,1,10.00,10,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/bootstrap/org/apache/ant/builder/Ant1CompatBuilder.java",77.00,77,16.00,16,38,38.00,1,93.00,93,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/bootstrap/org/apache/ant/builder/Builder.java",30.00,21,37.00,22,38,23.50,2,67.00,43,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/bootstrap/org/apache/ant/builder/BuildHelper.java",76.00,76,7.00,7,38,38.00,1,83.00,83,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/bootstrap/org/apache/ant/builder/MutantBuilder.java",107.00,107,40.00,40,38,38.00,1,147.00,147,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/AbstractAspect.java",229.00,164,34.00,24,83,31.40,5,263.00,164,8.85,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/AbstractComponent.java",7.00,7,7.00,7,83,83.00,1,14.00,14,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/AbstractTask.java",7.00,5,7.00,5,83,60.50,2,14.00,10,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/AntContext.java",13.00,9,11.00,8,83,36.66,3,24.00,9,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/AntLibFactory.java",13.00,9,13.00,9,83,51.50,2,26.00,18,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/Aspect.java",190.00,140,32.00,23,83,31.40,5,222.00,140,8.85,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/AspectException.java",131.00,131,0.00,0,83,83.00,1,131.00,131,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/Converter.java",4.00,4,6.00,6,83,83.00,1,10.00,10,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/ConverterException.java",131.00,131,0.00,0,83,83.00,1,131.00,131,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/ExecutionComponent.java",7.00,5,7.00,5,83,51.50,2,14.00,10,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/StandardLibFactory.java",14.00,9,14.00,9,83,51.50,2,28.00,18,8.85,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/Task.java",7.00,7,7.00,7,83,83.00,1,14.00,14,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/TaskContainer.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/antlib/ValidationException.java",132.00,132,0.00,0,83,83.00,1,132.00,132,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/constants/Namespace.java",80.00,79,7.00,7,38,25.50,2,87.00,79,4.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/event/BuildEvent.java",4.00,4,0.00,0,10,10.00,1,4.00,4,6.42,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/event/MessageLevel.java",5.00,5,5.00,5,38,38.00,1,10.00,10,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/logger/BuildLogger.java",94.00,94,0.00,0,83,83.00,1,94.00,94,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/logger/DefaultLogger.java",298.00,292,5.00,4,83,43.66,3,303.00,292,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/model/AspectValueCollection.java",136.00,136,0.00,0,17,17.00,1,136.00,136,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/model/ModelElement.java",57.00,31,63.00,36,31,24.00,2,120.00,62,8.57,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/model/NamespaceValueCollection.java",133.00,133,0.00,0,31,31.00,1,133.00,133,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/Namespace.java",79.00,79,0.00,0,31,31.00,1,79.00,79,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/BuildKey.java",65.00,65,0.00,0,83,83.00,1,65.00,65,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/ComponentService.java",99.00,44,44.00,26,83,25.57,7,143.00,50,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/DataService.java",45.00,32,31.00,18,83,60.50,2,76.00,50,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/EventService.java",5.00,5,5.00,5,83,83.00,1,10.00,10,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/ExecService.java",104.00,72,50.00,25,83,34.60,5,154.00,97,10.71,1,"FALSE","TRUE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/FileService.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/InputService.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/service/MagicProperties.java",12.00,12,0.00,0,83,83.00,1,12.00,12,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/util/AttributeCollection.java",101.00,101,0.00,0,31,31.00,1,101.00,101,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/util/DataValue.java",129.00,129,0.00,0,38,38.00,1,129.00,129,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/util/FileUtils.java",8.00,8,8.00,8,83,83.00,1,16.00,16,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/util/GeneralException.java",128.00,128,0.00,0,83,83.00,1,128.00,128,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/common/org/apache/ant/common/util/PropertyUtils.java",3.00,3,3.00,3,83,83.00,1,6.00,6,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/frontend/org/apache/ant/cli/Commandline.java",140.00,83,129.00,77,83,50.66,3,269.00,160,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/frontend/org/apache/ant/frontend/FrontendException.java",131.00,131,0.00,0,83,83.00,1,131.00,131,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/frontend/org/apache/ant/frontend/FrontendUtils.java",14.00,8,9.00,9,83,48.00,2,23.00,17,7.00,1,"FALSE","FALSE"
"proposal/mutant/src/java/init/org/apache/ant/init/AntEnvironment.java",452.00,361,21.00,21,38,34.50,2,473.00,361,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/init/org/apache/ant/init/Frontend.java",74.00,74,0.00,0,38,38.00,1,74.00,74,2.71,1,"FALSE","FALSE"
"proposal/mutant/src/java/init/org/apache/ant/init/InitConfig.java",6.00,6,4.00,4,3,3.00,1,10.00,10,10.28,1,"FALSE","FALSE"
"proposal/mutant/src/java/start/org/apache/ant/start/Main.java",31.00,16,49.00,34,38,24.00,3,80.00,50,10.28,1,"FALSE","FALSE"
"proposal/sandbox/antlib/src/main/org/apache/tools/ant/IntrospectionHelper.java",1.00,1,1.00,1,179,179.00,1,2.00,2,-33.57,1,"FALSE","FALSE"
"proposal/sandbox/antlib/src/main/org/apache/tools/ant/taskdefs/Antjar.java",1.00,1,1.00,1,179,179.00,1,2.00,2,-33.57,1,"FALSE","FALSE"
"proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCFile.java",4.00,4,3.00,3,1,1.00,1,7.00,7,4.00,1,"FALSE","FALSE"
"proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkelem.java",36.00,36,0.00,0,1,1.00,1,36.00,36,4.00,1,"FALSE","FALSE"
"proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUtils.java",14.00,14,3.00,3,1,1.00,1,17.00,17,4.00,1,"FALSE","FALSE"
"proposal/sandbox/embed/Import.java",184.00,181,0.00,0,2,1.50,2,184.00,181,-0.57,1,"FALSE","TRUE"
"proposal/sandbox/embed/ProjectHelperImpl2.java",624.00,193,760.00,336,4,1.70,10,1384.00,477,8.42,1,"TRUE","TRUE"
"proposal/sandbox/embed/PropertyHelper.java",221.00,221,0.00,0,4,4.00,1,221.00,221,0.28,1,"TRUE","FALSE"
"proposal/sandbox/embed/PropertyInterceptor.java",97.00,97,0.00,0,4,4.00,1,97.00,97,0.28,1,"TRUE","FALSE"
"proposal/sandbox/embed/RuntimeConfigurable2.java",423.00,391,151.00,117,4,2.25,4,574.00,391,8.42,1,"TRUE","TRUE"
"proposal/sandbox/embed/SystemPath.java",193.00,193,0.00,0,2,2.00,1,193.00,193,-0.14,1,"FALSE","FALSE"
"proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/hostname.java",2.00,2,0.00,0,1,1.00,1,2.00,2,7.57,1,"FALSE","FALSE"
"proposal/sandbox/selectors/src/main/org/apache/tools/ant/DirectoryScanner.java",1.00,1,1.00,1,59,59.00,1,2.00,2,-20.28,1,"FALSE","FALSE"
"proposal/sandbox/selectors/src/main/org/apache/tools/ant/selectors/FileSelector.java",1.00,1,1.00,1,59,59.00,1,2.00,2,-20.28,1,"FALSE","FALSE"
"proposal/sandbox/selectors/src/main/org/apache/tools/ant/selectors/FileTypeSelector.java",1.00,1,1.00,1,59,59.00,1,2.00,2,-20.28,1,"FALSE","FALSE"
"proposal/sandbox/selectors/src/main/org/apache/tools/ant/types/FileSet.java",2.00,1,2.00,1,179,119.00,2,4.00,2,-20.28,2,"FALSE","FALSE"
"proposal/sandbox/selectors/src/main/org/apache/tools/ant/types/Pattern.java",1.00,1,1.00,1,59,59.00,1,2.00,2,-20.28,1,"FALSE","FALSE"
"proposal/sandbox/selectors/src/main/org/apache/tools/ant/types/PatternSet.java",2.00,1,2.00,1,179,119.00,2,4.00,2,-20.28,2,"FALSE","FALSE"
"proposal/xdocs/src/org/apache/tools/ant/xdoclet/IndexGen.java",154.00,70,11.00,9,1,1.00,3,165.00,77,-29.28,1,"FALSE","FALSE"
"proposal/xdocs/src/org/apache/tools/ant/xdoclet/TaskSubTask.java",3.00,3,3.00,3,128,128.00,1,6.00,6,3.28,1,"FALSE","FALSE"
"proposal/xdocs/src/org/apache/tools/ant/xdoclet/TaskTagsHandler.java",348.00,194,113.00,91,128,78.66,3,461.00,285,6.28,2,"FALSE","FALSE"
"src/etc/testcases/core/loaderref/src/Task1.java",5.00,5,0.00,0,3,3.00,1,5.00,5,-25.00,1,"FALSE","FALSE"
"src/etc/testcases/taskdefs/optional/depend/src1/E.java",6.00,6,0.00,0,2,2.00,1,6.00,6,-22.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/AntClassLoader.java",229.00,116,103.00,56,757,87.81,16,332.00,172,6.28,7,"FALSE","TRUE"
"src/main/org/apache/tools/ant/BuildEvent.java",1.00,1,1.00,1,757,757.00,1,2.00,2,-30.00,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/BuildException.java",12.00,10,2.00,1,757,358.00,3,14.00,10,0.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/BuildListener.java",1.00,1,1.00,1,757,757.00,1,2.00,2,-30.00,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/BuildLogger.java",1.00,1,1.00,1,757,757.00,1,2.00,2,-30.00,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/ComponentHelper.java",664.00,662,2.00,1,757,255.00,3,666.00,662,-24.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DefaultLogger.java",23.00,19,15.00,11,757,302.25,4,38.00,30,3.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DemuxInputStream.java",101.00,100,1.00,1,757,384.50,2,102.00,100,-29.85,2,"FALSE","FALSE"
