"File","SUM_LOC+","MAX_LOC+","SUM_LOC-","MAX_LOC-","MAX_SET","AVG_SET","NO_REV","SUM_CHRN","MAX_CHRN","Age","CountOfDeveloper","REF","BUG"
"src/main/org/apache/tools/ant/dispatch/DispatchTask.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/dispatch/DispatchUtils.java",7.00,6,5.00,5,757,390.00,2,12.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DynamicAttribute.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DynamicAttributeNS.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DynamicConfigurator.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DynamicConfiguratorNS.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DynamicElement.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/DynamicElementNS.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Executor.java",7.00,6,6.00,5,757,379.50,2,13.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/ExitException.java",8.00,6,5.00,5,757,382.50,2,13.00,11,15.57,2,"FALSE","TRUE"
"src/main/org/apache/tools/ant/ExitStatusException.java",20.00,11,6.00,5,757,200.75,4,26.00,11,24.00,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/FileScanner.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/BaseFilterReader.java",10.00,6,13.00,5,757,195.25,4,23.00,11,76.85,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/BaseParamFilterReader.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ChainableReader.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ClassConstants.java",25.00,17,18.00,11,757,190.50,4,43.00,28,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ConcatFilter.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/EscapeUnicode.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ExpandProperties.java",8.00,6,7.00,5,757,255.66,3,15.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/FixCrLfFilter.java",318.00,220,180.00,149,757,82.60,10,498.00,369,35.42,5,"FALSE","TRUE"
"src/main/org/apache/tools/ant/filters/HeadFilter.java",15.00,7,7.00,5,757,255.33,3,22.00,11,15.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/LineContains.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/LineContainsRegExp.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/PrefixLines.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/ReplaceTokens.java",41.00,26,9.00,5,757,194.50,4,50.00,27,28.00,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/StringInputStream.java",7.00,6,6.00,5,757,397.00,2,13.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/StripJavaComments.java",7.00,6,6.00,5,757,386.00,2,13.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/StripLineBreaks.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/StripLineComments.java",19.00,10,5.00,5,757,253.00,3,24.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/TabsToSpaces.java",7.00,6,7.00,5,757,382.50,2,14.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/TailFilter.java",8.00,6,7.00,5,757,382.50,2,15.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/TokenFilter.java",23.00,11,191.00,182,757,190.75,4,214.00,193,15.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java",10.00,6,6.00,5,757,265.66,3,16.00,11,55.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/filters/util/JavaClassHelper.java",8.00,6,7.00,5,757,259.00,3,15.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/AntXMLContext.java",7.00,6,6.00,5,757,381.00,2,13.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/DefaultExecutor.java",8.00,6,7.00,5,757,386.00,2,15.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/IgnoreDependenciesExecutor.java",71.00,71,0.00,0,2,2.00,1,71.00,71,-13.28,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/ProjectHelper2.java",255.00,90,260.00,161,757,63.15,13,515.00,251,60.57,5,"FALSE","TRUE"
"src/main/org/apache/tools/ant/helper/ProjectHelperImpl.java",73.00,50,74.00,62,757,106.37,8,147.00,112,34.14,5,"FALSE","FALSE"
"src/main/org/apache/tools/ant/helper/SingleCheckExecutor.java",8.00,6,7.00,5,757,386.00,2,15.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/DefaultInputHandler.java",30.00,16,20.00,8,757,190.00,4,50.00,21,20.71,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/GreedyInputHandler.java",87.00,80,6.00,5,757,199.75,4,93.00,80,62.71,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/InputHandler.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/InputRequest.java",25.00,17,5.00,5,757,259.00,3,30.00,17,20.71,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/MultipleChoiceInputRequest.java",7.00,6,6.00,5,757,379.00,2,13.00,11,20.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/PropertyFileInputHandler.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/input/SecureInputHandler.java",61.00,56,2.00,2,4,2.50,2,63.00,56,-22.00,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/IntrospectionHelper.java",718.00,214,583.00,290,757,27.61,34,1301.00,504,34.57,6,"FALSE","TRUE"
"src/main/org/apache/tools/ant/launch/AntMain.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/launch/Launcher.java",290.00,85,145.00,47,757,48.11,18,435.00,132,71.00,8,"TRUE","TRUE"
"src/main/org/apache/tools/ant/launch/LaunchException.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/launch/Locator.java",426.00,91,150.00,20,757,30.22,31,576.00,92,71.57,7,"FALSE","TRUE"
"src/main/org/apache/tools/ant/listener/AnsiColorLogger.java",8.00,6,6.00,5,757,259.00,3,14.00,11,15.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/BigProjectLogger.java",193.00,170,18.00,17,17,8.00,3,211.00,170,-21.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java",30.00,15,17.00,6,757,204.25,4,47.00,21,70.00,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/Log4jListener.java",23.00,7,12.00,5,757,130.66,6,35.00,11,70.00,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/MailLogger.java",123.00,117,61.00,56,757,379.00,2,184.00,173,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/ProfileLogger.java",115.00,111,4.00,4,1,1.00,2,119.00,111,-38.71,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/listener/TimestampedLogger.java",76.00,45,22.00,13,757,122.00,7,98.00,45,70.00,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/loader/AntClassLoader2.java",13.00,6,9.00,5,757,218.00,4,22.00,11,34.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Location.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/MagicNames.java",160.00,20,26.00,13,757,46.00,18,186.00,31,69.14,6,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Main.java",289.00,151,154.00,100,757,46.63,19,443.00,251,69.85,7,"FALSE","TRUE"
"src/main/org/apache/tools/ant/NoBannerLogger.java",26.00,11,11.00,5,757,201.00,4,37.00,12,15.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/PathTokenizer.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Project.java",498.00,88,291.00,31,757,22.97,42,789.00,94,60.14,6,"TRUE","TRUE"
"src/main/org/apache/tools/ant/ProjectComponent.java",97.00,34,16.00,5,757,90.00,10,113.00,34,45.71,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/ProjectHelper.java",61.00,30,83.00,65,757,123.85,7,144.00,95,73.57,6,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/GetProperty.java",32.00,28,1.00,1,7,6.50,2,33.00,28,-39.85,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/LocalProperties.java",152.00,152,0.00,0,8,8.00,1,152.00,152,-81.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/LocalPropertyStack.java",151.00,151,0.00,0,8,8.00,1,151.00,151,-81.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/NullReturn.java",40.00,29,2.00,2,6,3.50,2,42.00,29,-35.14,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/ParseNextProperty.java",44.00,40,1.00,1,7,6.50,2,45.00,40,-39.85,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/ParseProperties.java",155.00,153,2.00,2,7,6.50,2,157.00,153,-39.85,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/PropertyExpander.java",41.00,36,3.00,3,7,6.50,2,44.00,36,-39.85,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/property/ResolvePropertyMap.java",93.00,87,6.00,5,7,4.66,3,99.00,87,-39.85,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/PropertyHelper.java",753.00,389,372.00,106,757,40.61,21,1125.00,460,55.71,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/RuntimeConfigurable.java",40.00,15,45.00,32,757,136.83,6,85.00,35,34.57,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/SubBuildListener.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/Target.java",79.00,30,75.00,29,757,111.00,7,154.00,51,40.00,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/Task.java",90.00,32,101.00,34,757,75.07,13,191.00,34,45.71,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/TaskAdapter.java",44.00,20,7.00,5,757,191.00,4,51.00,20,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/TaskConfigurationChecker.java",113.00,112,1.00,1,1,1.00,2,114.00,112,-58.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/TaskContainer.java",7.00,6,7.00,5,757,379.00,2,14.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java",52.00,36,33.00,15,757,127.83,6,85.00,42,48.85,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java",88.00,48,33.00,13,757,110.62,8,121.00,48,55.00,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Ant.java",61.00,27,24.00,8,757,91.00,9,85.00,27,71.14,4,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/Antlib.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AntlibDefinition.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/AntStructure.java",407.00,249,293.00,249,757,106.00,8,700.00,498,63.85,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Apt.java",9.00,6,11.00,5,757,201.50,4,20.00,11,55.71,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/Available.java",101.00,44,76.00,44,757,84.45,11,177.00,88,46.00,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Basename.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/BuildNumber.java",8.00,6,11.00,6,757,379.00,2,19.00,11,29.28,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/BUnzip2.java",28.00,18,10.00,5,757,204.00,4,38.00,21,59.42,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/BZip2.java",28.00,18,15.00,9,757,212.25,4,43.00,27,57.00,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/CallTarget.java",33.00,27,10.00,5,757,381.00,2,43.00,32,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Checksum.java",132.00,84,123.00,76,757,80.54,11,255.00,160,63.71,5,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/Chmod.java",9.00,6,5.00,5,757,399.00,2,14.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Classloader.java",27.00,21,8.00,5,757,399.00,2,35.00,24,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/AptCompilerAdapter.java",9.00,6,8.00,5,757,262.33,3,17.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/AptExternalCompilerAdapter.java",11.00,6,8.00,5,757,260.33,3,19.00,11,55.71,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/compilers/CompilerAdapter.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/CompilerAdapterFactory.java",14.00,6,9.00,5,757,190.50,4,23.00,11,34.85,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter.java",53.00,19,27.00,7,757,82.54,11,80.00,22,41.57,5,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Gcj.java",9.00,6,6.00,5,757,379.00,2,15.00,11,15.57,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Javac12.java",20.00,14,18.00,12,757,260.66,3,38.00,26,22.71,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Javac13.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/JavacExternal.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Jikes.java",47.00,30,50.00,26,757,196.50,4,97.00,56,15.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Jvc.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Kjc.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/compilers/Sj.java",7.00,6,6.00,5,757,389.50,2,13.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Componentdef.java",43.00,43,3.00,3,23,14.50,2,46.00,43,-33.42,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/Concat.java",536.00,504,502.00,470,757,66.53,13,1038.00,974,59.85,6,"TRUE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/And.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/AntVersion.java",372.00,97,201.00,95,757,47.50,18,573.00,192,29.71,6,"TRUE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/Condition.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/ConditionBase.java",297.00,63,248.00,93,757,61.64,14,545.00,123,40.00,5,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Contains.java",7.00,6,6.00,5,757,379.00,2,13.00,11,15.57,2,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/Equals.java",75.00,37,31.00,12,757,156.20,5,106.00,49,15.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java",18.00,12,7.00,5,757,379.50,2,25.00,14,51.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/HasFreeSpace.java",148.00,75,48.00,38,3,1.50,4,196.00,86,1.00,2,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/HasMethod.java",382.00,184,199.00,183,757,214.75,4,581.00,367,23.28,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Http.java",10.00,6,8.00,5,757,410.00,2,18.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsFailure.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsFalse.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsFileSelected.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsReachable.java",31.00,13,25.00,9,757,166.60,5,56.00,21,66.71,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsReference.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsSet.java",7.00,6,9.00,5,757,379.00,2,16.00,11,15.57,2,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsSigned.java",24.00,10,28.00,11,757,167.40,5,52.00,19,46.85,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/IsTrue.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Matches.java",258.00,129,130.00,128,63,18.50,4,388.00,257,12.14,1,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/Not.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Or.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Os.java",21.00,11,9.00,5,757,205.50,4,30.00,13,57.85,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/ParserSupports.java",35.00,15,30.00,13,757,211.00,4,65.00,27,17.57,3,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/ResourceContains.java",200.00,98,36.00,10,7,2.28,7,236.00,98,-20.57,3,"FALSE","TRUE"
"src/main/org/apache/tools/ant/taskdefs/condition/ResourcesMatch.java",100.00,92,7.00,5,757,195.25,4,107.00,92,51.57,4,"FALSE","FALSE"
"src/main/org/apache/tools/ant/taskdefs/condition/Socket.java",6.00,6,5.00,5,757,757.00,1,11.00,11,15.57,1,"FALSE","FALSE"
